product_name,category,price,stock_quantity,description,prescription_required,brand_name,form,sku,image_url
Ibuprofen 400mg Injection,Antihypertensives,47.79,219,Ibuprofen 400mg Injection used for antihypertensives related conditions. Use as directed by physician.,True,LifeLine,Injection,SKU-05540,https://example.com/product/5540.png
Paracetamol 500mg Capsule,Antihypertensives,5.07,235,Paracetamol 500mg Capsule used for antihypertensives related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-05541,https://example.com/product/5541.png
Omeprazole 500mg Injection,Supplements,19.0,302,Omeprazole 500mg Injection used for supplements related conditions. Use as directed by physician.,False,PharmaNova,Injection,SKU-05542,https://example.com/product/5542.png
Salbutamol 400mg Syrup,Antibiotics,30.73,173,Salbutamol 400mg Syrup used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Syrup,SKU-05543,https://example.com/product/5543.png
Paracetamol 10mg Injection,Antidiabetics,7.92,310,Paracetamol 10mg Injection used for antidiabetics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-05544,https://example.com/product/5544.png
Vitamin D 20mg Syrup,Antibiotics,11.82,181,Vitamin D 20mg Syrup used for antibiotics related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-05545,https://example.com/product/5545.png
Paracetamol 20mg Tablet,Antidiabetics,33.45,328,Paracetamol 20mg Tablet used for antidiabetics related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-05546,https://example.com/product/5546.png
Omeprazole 400mg Syrup,Antidiabetics,14.81,132,Omeprazole 400mg Syrup used for antidiabetics related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-05547,https://example.com/product/5547.png
Paracetamol 10mg Tablet,Antihypertensives,28.59,78,Paracetamol 10mg Tablet used for antihypertensives related conditions. Use as directed by physician.,True,MediCare,Tablet,SKU-05548,https://example.com/product/5548.png
Salbutamol 400mg Injection,Analgesics,36.95,112,Salbutamol 400mg Injection used for analgesics related conditions. Use as directed by physician.,True,LifeLine,Injection,SKU-05549,https://example.com/product/5549.png
Vitamin B12 10mg Injection,Supplements,3.4,431,Vitamin B12 10mg Injection used for supplements related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-05550,https://example.com/product/5550.png
Vitamin B12 10mg Syrup,Supplements,29.39,459,Vitamin B12 10mg Syrup used for supplements related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-05551,https://example.com/product/5551.png
Paracetamol 100mg Tablet,Supplements,43.14,131,Paracetamol 100mg Tablet used for supplements related conditions. Use as directed by physician.,False,PharmaNova,Tablet,SKU-05552,https://example.com/product/5552.png
Amoxicillin 20mg Tablet,Antidiabetics,5.83,205,Amoxicillin 20mg Tablet used for antidiabetics related conditions. Use as directed by physician.,True,HealthPlus,Tablet,SKU-05553,https://example.com/product/5553.png
Atorvastatin 100mg Capsule,Analgesics,38.93,462,Atorvastatin 100mg Capsule used for analgesics related conditions. Use as directed by physician.,False,MediCare,Capsule,SKU-05554,https://example.com/product/5554.png
Metformin 200mg Syrup,Analgesics,37.2,457,Metformin 200mg Syrup used for analgesics related conditions. Use as directed by physician.,True,PharmaNova,Syrup,SKU-05555,https://example.com/product/5555.png
Salbutamol 10mg Syrup,Supplements,24.47,274,Salbutamol 10mg Syrup used for supplements related conditions. Use as directed by physician.,True,PharmaNova,Syrup,SKU-05556,https://example.com/product/5556.png
Vitamin B12 20mg Injection,Antidiabetics,44.62,150,Vitamin B12 20mg Injection used for antidiabetics related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-05557,https://example.com/product/5557.png
Omeprazole 200mg Capsule,Respiratory,10.66,378,Omeprazole 200mg Capsule used for respiratory related conditions. Use as directed by physician.,False,PharmaNova,Capsule,SKU-05558,https://example.com/product/5558.png
Omeprazole 20mg Injection,Antibiotics,14.99,280,Omeprazole 20mg Injection used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-05559,https://example.com/product/5559.png
Metformin 500mg Injection,Antidiabetics,19.9,313,Metformin 500mg Injection used for antidiabetics related conditions. Use as directed by physician.,True,HealthPlus,Injection,SKU-05560,https://example.com/product/5560.png
Ibuprofen 200mg Tablet,Antibiotics,44.99,300,Ibuprofen 200mg Tablet used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Tablet,SKU-05561,https://example.com/product/5561.png
Cetirizine 10mg Syrup,Antibiotics,17.83,82,Cetirizine 10mg Syrup used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-05562,https://example.com/product/5562.png
Atorvastatin 100mg Injection,Supplements,11.67,128,Atorvastatin 100mg Injection used for supplements related conditions. Use as directed by physician.,False,LifeLine,Injection,SKU-05563,https://example.com/product/5563.png
Vitamin B12 20mg Syrup,Respiratory,14.5,381,Vitamin B12 20mg Syrup used for respiratory related conditions. Use as directed by physician.,False,MediCare,Syrup,SKU-05564,https://example.com/product/5564.png
Cetirizine 10mg Injection,Respiratory,13.53,363,Cetirizine 10mg Injection used for respiratory related conditions. Use as directed by physician.,False,PharmaNova,Injection,SKU-05565,https://example.com/product/5565.png
Salbutamol 500mg Injection,Antibiotics,18.66,201,Salbutamol 500mg Injection used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-05566,https://example.com/product/5566.png
Amoxicillin 20mg Syrup,Antihypertensives,21.04,6,Amoxicillin 20mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-05567,https://example.com/product/5567.png
Ibuprofen 100mg Capsule,Antidiabetics,32.88,327,Ibuprofen 100mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,HealthPlus,Capsule,SKU-05568,https://example.com/product/5568.png
Salbutamol 500mg Injection,Antidiabetics,7.28,35,Salbutamol 500mg Injection used for antidiabetics related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-05569,https://example.com/product/5569.png
Amoxicillin 400mg Capsule,Antidiabetics,41.08,114,Amoxicillin 400mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-05570,https://example.com/product/5570.png
Paracetamol 200mg Syrup,Antibiotics,19.58,5,Paracetamol 200mg Syrup used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-05571,https://example.com/product/5571.png
Cetirizine 20mg Tablet,Antihypertensives,20.9,419,Cetirizine 20mg Tablet used for antihypertensives related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-05572,https://example.com/product/5572.png
Metformin 10mg Tablet,Respiratory,25.78,350,Metformin 10mg Tablet used for respiratory related conditions. Use as directed by physician.,False,HealthPlus,Tablet,SKU-05573,https://example.com/product/5573.png
Vitamin B12 10mg Syrup,Analgesics,5.95,318,Vitamin B12 10mg Syrup used for analgesics related conditions. Use as directed by physician.,False,MediCare,Syrup,SKU-05574,https://example.com/product/5574.png
Ibuprofen 200mg Injection,Antihypertensives,8.36,136,Ibuprofen 200mg Injection used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Injection,SKU-05575,https://example.com/product/5575.png
Vitamin B12 500mg Injection,Antihypertensives,29.18,66,Vitamin B12 500mg Injection used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Injection,SKU-05576,https://example.com/product/5576.png
Amoxicillin 400mg Syrup,Respiratory,19.75,147,Amoxicillin 400mg Syrup used for respiratory related conditions. Use as directed by physician.,False,HealthPlus,Syrup,SKU-05577,https://example.com/product/5577.png
Paracetamol 400mg Syrup,Analgesics,45.93,429,Paracetamol 400mg Syrup used for analgesics related conditions. Use as directed by physician.,False,PharmaNova,Syrup,SKU-05578,https://example.com/product/5578.png
Salbutamol 100mg Tablet,Supplements,8.12,114,Salbutamol 100mg Tablet used for supplements related conditions. Use as directed by physician.,True,HealthPlus,Tablet,SKU-05579,https://example.com/product/5579.png
Salbutamol 500mg Injection,Respiratory,29.29,393,Salbutamol 500mg Injection used for respiratory related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-05580,https://example.com/product/5580.png
Paracetamol 400mg Capsule,Antidiabetics,15.35,229,Paracetamol 400mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-05581,https://example.com/product/5581.png
Omeprazole 400mg Tablet,Supplements,33.47,247,Omeprazole 400mg Tablet used for supplements related conditions. Use as directed by physician.,True,HealthPlus,Tablet,SKU-05582,https://example.com/product/5582.png
Atorvastatin 200mg Injection,Analgesics,32.78,449,Atorvastatin 200mg Injection used for analgesics related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-05583,https://example.com/product/5583.png
Vitamin B12 10mg Syrup,Supplements,43.66,193,Vitamin B12 10mg Syrup used for supplements related conditions. Use as directed by physician.,True,LifeLine,Syrup,SKU-05584,https://example.com/product/5584.png
Metformin 20mg Injection,Respiratory,45.68,89,Metformin 20mg Injection used for respiratory related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-05585,https://example.com/product/5585.png
Amoxicillin 200mg Tablet,Supplements,15.13,189,Amoxicillin 200mg Tablet used for supplements related conditions. Use as directed by physician.,True,HealthPlus,Tablet,SKU-05586,https://example.com/product/5586.png
Vitamin D 100mg Tablet,Respiratory,24.8,279,Vitamin D 100mg Tablet used for respiratory related conditions. Use as directed by physician.,False,LifeLine,Tablet,SKU-05587,https://example.com/product/5587.png
Omeprazole 400mg Capsule,Antidiabetics,26.9,475,Omeprazole 400mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,HealthPlus,Capsule,SKU-05588,https://example.com/product/5588.png
Amoxicillin 500mg Injection,Respiratory,34.49,22,Amoxicillin 500mg Injection used for respiratory related conditions. Use as directed by physician.,False,PharmaNova,Injection,SKU-05589,https://example.com/product/5589.png
Atorvastatin 20mg Capsule,Respiratory,47.89,45,Atorvastatin 20mg Capsule used for respiratory related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-05590,https://example.com/product/5590.png
Vitamin B12 100mg Injection,Supplements,37.93,325,Vitamin B12 100mg Injection used for supplements related conditions. Use as directed by physician.,False,HealthPlus,Injection,SKU-05591,https://example.com/product/5591.png
Metformin 100mg Injection,Supplements,30.56,9,Metformin 100mg Injection used for supplements related conditions. Use as directed by physician.,False,LifeLine,Injection,SKU-05592,https://example.com/product/5592.png
Salbutamol 20mg Tablet,Analgesics,17.26,3,Salbutamol 20mg Tablet used for analgesics related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-05593,https://example.com/product/5593.png
Ibuprofen 20mg Injection,Respiratory,42.0,326,Ibuprofen 20mg Injection used for respiratory related conditions. Use as directed by physician.,False,LifeLine,Injection,SKU-05594,https://example.com/product/5594.png
Vitamin B12 500mg Injection,Antidiabetics,44.13,65,Vitamin B12 500mg Injection used for antidiabetics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-05595,https://example.com/product/5595.png
Amoxicillin 20mg Tablet,Analgesics,49.82,237,Amoxicillin 20mg Tablet used for analgesics related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-05596,https://example.com/product/5596.png
Cetirizine 200mg Tablet,Antihypertensives,2.48,105,Cetirizine 200mg Tablet used for antihypertensives related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-05597,https://example.com/product/5597.png
Paracetamol 100mg Tablet,Antidiabetics,41.76,401,Paracetamol 100mg Tablet used for antidiabetics related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-05598,https://example.com/product/5598.png
Cetirizine 400mg Tablet,Antidiabetics,8.57,215,Cetirizine 400mg Tablet used for antidiabetics related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-05599,https://example.com/product/5599.png
Ibuprofen 500mg Syrup,Supplements,11.27,486,Ibuprofen 500mg Syrup used for supplements related conditions. Use as directed by physician.,False,LifeLine,Syrup,SKU-05600,https://example.com/product/5600.png
Vitamin B12 100mg Injection,Antibiotics,5.98,245,Vitamin B12 100mg Injection used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-05601,https://example.com/product/5601.png
Ibuprofen 200mg Injection,Analgesics,29.11,283,Ibuprofen 200mg Injection used for analgesics related conditions. Use as directed by physician.,True,HealthPlus,Injection,SKU-05602,https://example.com/product/5602.png
Amoxicillin 500mg Capsule,Respiratory,37.34,497,Amoxicillin 500mg Capsule used for respiratory related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-05603,https://example.com/product/5603.png
Omeprazole 10mg Tablet,Antibiotics,11.63,141,Omeprazole 10mg Tablet used for antibiotics related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-05604,https://example.com/product/5604.png
Salbutamol 500mg Capsule,Analgesics,32.44,209,Salbutamol 500mg Capsule used for analgesics related conditions. Use as directed by physician.,False,MediCare,Capsule,SKU-05605,https://example.com/product/5605.png
